open_time,open,high,low,close,volume,close_time,quote_vol,trades,taker_base,taker_quote,ignore
2026-04-21 07:55:00,2319.72,2320.0,2318.46,2318.48,926.8532,1776758399999,2149621.63161100,3460,700.64380000,1625009.65142600,0
2026-04-21 08:00:00,2318.48,2320.68,2317.29,2319.61,303.9645,1776758699999,704886.25142400,4081,166.24730000,385509.46228700,0
2026-04-21 08:05:00,2319.61,2321.84,2317.68,2319.36,254.6246,1776758999999,590649.76952800,4858,150.55510000,349252.26858400,0
2026-04-21 08:10:00,2319.36,2319.76,2314.0,2316.24,663.8444,1776759299999,1537380.42358900,6882,208.81660000,483633.73927700,0
2026-04-21 08:15:00,2316.23,2317.31,2315.7,2317.28,339.9847,1776759599999,787640.49245800,5045,132.48890000,306915.12194100,0
2026-04-21 08:20:00,2317.27,2323.05,2317.03,2321.92,571.1702,1776759899999,1325635.03745800,10360,341.86630000,793340.58033700,0
2026-04-21 08:25:00,2321.94,2324.0,2321.01,2323.0,454.1008,1776760199999,1054840.10398700,7855,241.92240000,561933.45192300,0
2026-04-21 08:30:00,2323.0,2323.58,2319.89,2322.34,466.1377,1776760499999,1082469.94881800,8491,244.15450000,566993.75139700,0
2026-04-21 08:35:00,2322.33,2322.34,2319.5,2321.77,387.2513,1776760799999,898701.94460300,4773,131.92680000,306162.75399600,0
2026-04-21 08:40:00,2321.77,2328.78,2320.86,2326.72,795.3714,1776761099999,1849833.31446000,13607,626.37280000,1456650.07798800,0
2026-04-21 08:45:00,2326.72,2338.75,2325.79,2328.71,3048.3674,1776761399999,7110752.70646100,29185,1681.06880000,3920752.81385000,0
2026-04-21 08:50:00,2328.72,2329.25,2323.08,2323.68,1069.3628,1776761699999,2487768.02522600,13728,472.75030000,1100040.64062900,0
2026-04-21 08:55:00,2323.69,2324.67,2320.99,2323.43,565.6475,1776761999999,1314109.46553900,9182,164.71840000,382671.01239500,0
2026-04-21 09:00:00,2323.42,2324.98,2320.05,2322.05,623.9997,1776762299999,1449218.08549100,12918,299.72720000,696177.82970800,0
2026-04-21 09:05:00,2322.05,2323.08,2321.02,2322.78,438.5189,1776762599999,1018324.90365300,8691,200.96200000,466661.05044800,0
2026-04-21 09:10:00,2322.77,2325.05,2322.6,2324.23,336.8041,1776762899999,782749.01521000,5648,195.27350000,453824.48717700,0
2026-04-21 09:15:00,2324.23,2326.82,2324.23,2325.94,494.4682,1776763199999,1150072.40390900,7358,256.35870000,596260.30217300,0
2026-04-21 09:20:00,2325.93,2327.65,2325.0,2325.01,301.3515,1776763499999,701029.14834400,6262,128.34960000,298593.39926300,0
2026-04-21 09:25:00,2325.01,2325.14,2318.37,2319.76,683.9689,1776763799999,1587311.50111400,13051,180.24520000,418264.45108600,0
2026-04-21 09:30:00,2319.76,2322.24,2318.76,2321.39,387.4417,1776764099999,899037.17329600,9304,167.32160000,388209.38944100,0
2026-04-21 09:35:00,2321.39,2323.93,2319.68,2323.83,484.7051,1776764399999,1125553.40154900,6090,221.03720000,513327.71580900,0
2026-04-21 09:40:00,2323.83,2325.0,2323.45,2324.99,312.8133,1776764699999,727075.69804200,5970,179.43800000,417072.70780700,0
2026-04-21 09:45:00,2324.99,2325.78,2322.8,2324.47,345.1448,1776764999999,802246.63695600,8271,128.12310000,297829.62257000,0
