open_time,open,high,low,close,volume,close_time,quote_vol,trades,taker_base,taker_quote,ignore
2026-04-22 01:45:00,76250.2,76291.62,76209.2,76280.03,15.53412,1776822599999,1184590.03283590,7886,7.77149000,592602.65252780,0
2026-04-22 01:50:00,76280.02,76350.0,76237.83,76244.52,48.21336,1776822899999,3678556.49611770,8224,38.47547000,2935544.62524500,0
2026-04-22 01:55:00,76244.52,76324.86,76237.83,76297.99,15.41084,1776823199999,1175778.91276280,5216,6.51564000,497058.48446460,0
2026-04-22 02:00:00,76297.99,76349.81,76223.9,76290.96,32.19737,1776823499999,2456123.63459230,8449,12.58646000,960162.37862960,0
2026-04-22 02:05:00,76290.96,76346.55,76235.98,76346.54,27.93435,1776823799999,2130983.83029360,6672,18.69566000,1426328.96560440,0
2026-04-22 02:10:00,76346.54,76879.52,76346.54,76739.94,274.57787,1776824099999,21058048.20698880,48206,207.44703000,15906630.76418040,0
2026-04-22 02:15:00,76739.93,77167.24,76739.93,77019.46,295.10753,1776824399999,22728792.76211050,45137,225.11937000,17337755.12175130,0
2026-04-22 02:20:00,77019.45,77138.99,76784.86,77015.06,142.65879,1776824699999,10978431.32997660,28842,68.42570000,5265989.34204170,0
2026-04-22 02:25:00,77015.07,77250.0,77015.06,77239.56,103.63592,1776824999999,7996287.02408800,27975,76.13022000,5873882.06906280,0
2026-04-22 02:30:00,77239.57,77347.92,77077.5,77134.04,121.55579,1776825299999,9387260.57120630,28637,61.01385000,4712654.64147940,0
2026-04-22 02:35:00,77134.05,77237.9,77076.94,77102.97,51.44351,1776825599999,3968678.87602400,17830,30.80872000,2376970.16487030,0
2026-04-22 02:40:00,77102.98,77306.81,77067.43,77242.46,80.0579,1776825899999,6180357.37146290,19909,49.21726000,3799631.59818240,0
2026-04-22 02:45:00,77242.46,77280.48,77144.24,77192.21,54.93044,1776826199999,4241988.71804770,13420,16.35077000,1262359.48561050,0
2026-04-22 02:50:00,77192.21,77500.0,77192.2,77478.97,167.25963,1776826499999,12943509.93443380,28051,106.99700000,8279444.95420130,0
2026-04-22 02:55:00,77478.97,77645.35,77411.52,77604.71,271.49729,1776826799999,21048629.38411510,34559,191.30915000,14832071.89516630,0
2026-04-22 03:00:00,77604.7,77678.67,77466.67,77604.42,155.66535,1776827099999,12075131.62423530,32035,106.23008000,8240731.51211290,0
2026-04-22 03:05:00,77604.41,77733.11,77507.25,77604.84,218.59532,1776827399999,16973922.64442020,28266,108.02412000,8387710.22409270,0
2026-04-22 03:10:00,77604.84,77658.13,77542.43,77606.78,57.95717,1776827699999,4497978.46375390,13844,30.95626000,2402282.26697240,0
2026-04-22 03:15:00,77606.78,77606.78,77420.11,77429.22,70.6994,1776827999999,5477870.14741820,18266,31.31356000,2425952.47250670,0
2026-04-22 03:20:00,77429.21,77500.0,77402.94,77487.11,56.83619,1776828299999,4401989.30658350,14255,29.50051000,2284836.37953130,0
2026-04-22 03:25:00,77487.12,77605.82,77487.11,77529.09,45.51715,1776828599999,3529658.27392710,12083,25.37088000,1967318.47484590,0
2026-04-22 03:30:00,77529.09,77537.46,77397.88,77420.57,99.17461,1776828899999,7679019.78331790,13462,33.54279000,2597119.58627480,0
2026-04-22 03:35:00,77420.56,77452.2,77405.17,77424.09,55.37259,1776829199999,4287722.67415170,7511,15.47110000,1197999.55241420,0
2026-04-22 03:40:00,77424.09,77592.83,77424.09,77583.32,60.68259,1776829499999,4704590.72641160,8598,41.52281000,3219181.22449010,0
2026-04-22 03:45:00,77583.33,77612.89,77500.0,77557.82,42.83364,1776829799999,3321227.17154000,10158,15.37329000,1192016.73629950,0
2026-04-22 03:50:00,77557.82,77613.71,77546.0,77552.19,21.269,1776830099999,1649964.34423160,8058,10.18956000,790457.16565920,0
2026-04-22 03:55:00,77552.19,77614.78,77521.47,77521.48,72.04979,1776830399999,5589779.33908120,10068,46.92934000,3641149.07614840,0
2026-04-22 04:00:00,77521.47,77600.0,77510.93,77600.0,95.00343,1776830699999,7367881.73656510,12183,51.10555000,3963435.89315510,0
2026-04-22 04:05:00,77599.99,77600.0,77545.17,77569.16,22.87561,1776830999999,1774653.76074410,6969,8.78831000,681739.94339470,0
2026-04-22 04:10:00,77569.16,77624.4,77484.11,77484.26,46.72125,1776831299999,3622920.74994450,10602,15.64360000,1213042.76145220,0
2026-04-22 04:15:00,77484.27,77498.0,77439.04,77439.05,29.32545,1776831599999,2271668.20728230,8801,12.96101000,1003976.46287830,0
2026-04-22 04:20:00,77439.05,77487.39,77364.25,77417.07,34.68105,1776831899999,2685302.58546420,11720,9.55441000,739751.04913420,0
2026-04-22 04:25:00,77417.07,77515.46,77404.71,77507.02,62.11269,1776832199999,4811353.05932030,7390,50.13611000,3883457.15523040,0
2026-04-22 04:30:00,77507.03,77534.4,77483.15,77500.01,29.62705,1776832499999,2296401.08881520,8265,10.41831000,807514.24660540,0
2026-04-22 04:35:00,77500.0,77650.0,77473.87,77650.0,31.50526,1776832799999,2443585.54472280,8598,21.77535000,1688974.47087680,0
2026-04-22 04:40:00,77649.99,77700.0,77561.59,77562.02,44.63144,1776833099999,3465597.79113020,10969,21.35892000,1658631.89552680,0
